57725.12,19717.19,12648.65,11686.96,46135.45,2534,-337,636,13660,6696,8080,K
56041.67,19405.83,12950.82,11640.63,30805.97,422,-202,-423,14820,6248,5792,K
55389.91,19252.23,13416.67,11686.96,34983.71,359,-376,-609,15420,4864,5564,K
54750,19100,13259.67,11733.45,34660.2,-354,-885,-222,15700,4588,4456,K
55389.91,19252.23,13053.01,11640.63,41003.65,1852,-177,-490,15824,4512,4892,K
56372.09,19875,12950.82,11594.46,40197.84,-1455,162,-395,15324,5056,4836,K
56041.67,19405.83,12900,11594.46,39414.89,592,-294,-204,15284,4648,5708,K
56041.67,19175.95,14566.47,11594.46,40397.11,45,-18,-183,15628,4624,5536,K
45652.17,19328.86,13789.87,11640.63,39031.69,111,-185,42,15468,4768,5152,K
56705.61,19252.23,12698.56,11594.46,38096.89,3,442,-428,15420,4620,5356,K
56372.09,19252.23,12450.81,11594.46,37913.79,612,51,-412,15464,4600,5472,K
55389.91,19252.23,12549.37,11594.46,38466.9,424,11,-426,15380,4568,5292,K
59130.43,19328.86,15326.08,11686.96,37731.96,2144,382,-845,15444,4856,5384,K
58774.04,19100,12304.27,11594.46,37193.88,574,-117,-181,15012,5112,5408,K
58071.43,19024.39,12450.81,11548.44,37731.96,-99,-62,-155,15140,5300,5804,K
58421.05,19100,12748.64,11594.46,38466.9,189,-387,-181,14960,5220,5900,K
57725.12,19100,12900,11594.46,38096.89,232,-253,-189,15048,5220,5860,K
57382.08,19024.39,14738.37,11686.96,33254.72,215,-1246,-264,15548,5024,5328,K
56372.09,18949.11,13469.39,11640.63,55068.49,-288,-43,-263,15200,5184,5800,K
56705.61,18874.17,13628.73,11640.63,56041.67,537,-377,-117,15208,4784,6012,K
56041.67,18874.17,14854.09,11594.46,51717.39,-113,649,-744,15140,5000,6464,K
