59130.43,19175.95,12207.45,11548.44,48148.15,413,-194,-184,15496,-4396,3640,V
58774.04,19100,11826.92,11456.9,48672.2,489,443,527,15352,-4260,3792,V
59130.43,19100,12015.85,11456.9,48148.15,160,-2202,1278,15564,-4144,6100,V
57382.08,19024.39,11873.91,11365.98,48148.15,-341,-1242,-179,15420,-5100,3540,V
60965.34,19024.39,11921.05,11411.36,48937.5,465,-3336,-258,15612,-4916,3136,V
59853.66,19175.95,11968.37,11456.9,43793.11,566,1652,213,15572,-4116,3880,V
58774.04,18949.11,11968.37,11456.9,44708.17,355,413,-63,15800,-4352,3540,V
59490.29,18949.11,11968.37,11456.9,44941.41,-87,-399,-131,15792,-3900,3976,V
58774.04,18949.11,11968.37,11456.9,44941.41,189,-436,24,15996,-3808,4180,V
58421.05,18874.17,12063.49,11502.59,44941.41,-175,-821,-57,15580,-4364,3988,V
58421.05,18874.17,12063.49,11456.9,45652.17,332,-264,-81,15812,-3944,3996,V
58774.04,18874.17,12063.49,11456.9,45413.38,154,-94,137,15600,-4464,3864,V
58421.05,18874.17,12063.49,11456.9,44941.41,137,-208,-55,15612,-4168,4244,V
58071.43,18949.11,12063.49,11411.36,45652.17,126,20,-239,15796,-4228,3868,V
57725.12,18949.11,11733.45,11456.9,45413.38,-822,-808,-96,15628,-4384,3544,V
58774.04,18725.27,11640.63,11456.9,45652.17,9,6,-176,15776,-4280,4524,V
57725.12,18725.27,11594.46,11456.9,45652.17,-1422,315,-901,15888,-3772,4088,V
57725.12,18651.32,11640.63,11411.36,45413.38,-221,-760,261,15648,-3924,4144,V
57382.08,18725.27,11640.63,11411.36,46135.45,-486,325,-36,15844,-3956,4560,V
57725.12,18504.37,11548.44,11365.98,46135.45,105,-418,-33,16220,-3704,4908,V
57725.12,18577.68,11548.44,11411.36,46135.45,256,-344,239,15768,-4068,4924,V
57725.12,18431.37,11548.44,11411.36,46380,407,-483,-75,15404,-4328,4588,V
57382.08,18431.37,11548.44,11456.9,46380,648,-295,-294,15400,-4256,4560,V
56705.61,18504.37,11594.46,11411.36,46135.45,364,-311,-114,15380,-4816,4548,V
