59853.66,17929.18,24447.3,23750,52302.63,-206,-164,149,15716,-1208,4052,S
56372.09,17648.94,24245.52,23750,53504.46,-78,-555,-25,16472,272,4532,S
56041.67,17648.94,24245.52,24245.52,53200,7441,-3180,-969,16772,1360,3860,S
54121.62,17510.59,24045.8,23750,53504.46,-3363,895,-399,16692,1068,3256,S
54434.39,17510.59,24045.8,23555.27,53200,1570,-1162,307,15932,904,1320,S
53811.66,17510.59,24045.8,23555.27,53200,-4823,2166,210,16844,1444,2200,S
55068.49,17510.59,24045.8,23555.27,53504.46,-479,288,-491,15812,476,6328,S
53811.66,17510.59,23946.7,23458.65,53504.46,-611,-1097,284,16332,-120,5536,S
54121.62,17510.59,23946.7,23362.5,53811.66,100,-201,-292,16300,1012,6288,S
53504.46,17510.59,24045.8,23458.65,53504.46,845,-408,-499,15784,20,5344,S
53811.66,17510.59,23946.7,23266.83,53504.46,-129,-407,181,16420,604,5816,S
53811.66,17510.59,23946.7,23362.5,54434.39,275,133,-477,15764,260,5688,S
53811.66,17441.86,23848.1,24045.8,53504.46,-405,-482,-135,16440,632,5688,S
53504.46,17441.86,24045.8,23266.83,54434.39,543,66,-380,16412,444,2900,S
53200,17441.86,23946.7,23171.64,53811.66,278,60,-189,16352,596,2724,S
53504.46,17441.86,23848.1,23171.64,53504.46,288,-165,-159,16216,464,3552,S
52599.12,17441.86,23946.7,23171.64,53200,-73,-9,-597,16128,804,3456,S
53200,17441.86,23946.7,23362.5,53811.66,472,-638,-122,16284,-168,3476,S
53200,17441.86,23848.1,23266.83,52898.23,273,-420,-27,16808,1168,4036,S
53200,17441.86,23848.1,23076.92,53504.46,991,-321,-602,16044,-52,3224,S
