50858.37,17035.49,21021.13,21448.93,56705.61,926,143,1639,15664,-2608,4168,M
52302.63,17441.86,21191.04,21535.71,58421.05,-1660,-256,146,15984,-2924,3628,M
52008.73,17305.27,20520.83,21105.88,56041.67,-129,-1201,-501,16872,-2488,3588,M
53200,17648.94,21021.13,21021.13,57382.08,-471,297,380,16148,-2132,2960,M
51428.57,17035.49,20520.83,20769.23,56372.09,695,-282,-230,16412,-2188,2804,M
52008.73,17102.51,20438.8,20769.23,56041.67,316,-465,-221,16404,-2064,2624,M
53200,16836.1,17579.62,18874.17,60591.13,561,-839,-722,16488,-2132,2744,M
51717.39,15875.25,18214.29,18651.32,62500,2300,-75,-1343,16508,-2000,2792,M
49205.02,13416.67,16574.07,17102.51,58421.05,152,-88,-264,16496,-1416,3228,M
49205.02,16062.75,20686.05,22065.22,58774.04,610,22,-183,16172,-1472,3536,M
50021.19,15875.25,20034.25,20769.23,58774.04,296,-334,-177,16292,-1776,3232,M
48937.5,15875.25,19875,20686.05,58774.04,110,-352,-76,16352,-1720,3556,M
49205.02,15813.25,19875,20603.25,58774.04,298,-252,-263,16324,-1912,3580,M
49205.02,15813.25,19795.92,20520.83,58421.05,65,-322,-210,16392,-1904,3272,M
48937.5,15813.25,19875,20438.8,59130.43,83,-208,-226,16224,-2008,3416,M
48672.2,16509.24,21105.88,21622.91,59130.43,344,-417,-179,16260,-1708,3508,M
49205.02,16836.1,21535.71,21362.56,59130.43,751,-577,-264,16316,-1380,3216,M
49205.02,16770.19,21535.71,21191.04,59490.29,85,-218,-133,16288,-1716,2612,M
52008.73,17929.18,21798.56,21021.13,62893.4,-84,-897,234,16348,-1760,2152,M
51717.39,17788.46,21622.91,21021.13,61725,-148,-470,-142,16368,-1836,2572,M
51142.25,17858.67,21448.93,20852.8,60220.59,411,-250,-300,16352,-1660,2428,M
51142.25,17579.62,21191.04,20686.05,59130.43,623,-99,-447,16244,-1756,2900,M
50576.93,17441.86,21105.88,20603.25,59853.66,972,-134,-668,16072,-1868,3224,M
