54750,20275.86,27863.13,12304.27,26698.37,45,-474,-8,-6388,3720,16844,Q
54434.39,20114.41,27625,12450.81,27156.59,326,287,-590,-6820,4124,16784,Q
53811.66,20114.41,27625,12352.94,26811.99,114,84,-256,-6660,4092,16564,Q
54121.62,20034.25,27389.5,12401.79,26698.37,111,-92,-64,-6712,3992,16452,Q
52898.23,20034.25,27272.73,12549.37,26361.18,-876,-4831,-379,-6300,5468,15852,Q
56705.61,19638.82,27389.5,12900,25275.59,122,-556,-167,-6528,4920,16684,Q
55714.29,19483.14,27272.73,12748.64,24651.16,-44,-160,-307,-6532,5088,16472,Q
56705.61,19560.81,27156.59,12352.94,25381.58,341,-250,-169,-6432,5276,16044,Q
54750,19483.14,27156.59,12450.81,24960.94,284,-2573,575,-4932,5500,16864,Q
56041.67,19405.83,26926.23,12549.37,28842.86,179,-148,-113,-4740,5320,16976,Q
54750,19405.83,26811.99,12401.79,28347.46,38,308,-251,-5012,5484,16844,Q
54434.39,19405.83,26811.99,12500,28347.46,395,-633,-73,-5368,5060,16952,Q
54750,19328.86,26698.37,12450.81,26698.37,170,106,277,-5936,4412,16888,Q
54121.62,19328.86,26698.37,12401.79,27041.1,-192,5131,110,-8508,4952,15952,Q
54121.62,19175.95,26585.37,12450.81,27156.59,560,3365,535,-8268,4852,15600,Q
53811.66,19100,26585.37,12401.79,27625,-138,-2585,-266,-4624,3792,14324,Q
53811.66,19100,26361.18,12304.27,27863.13,-1228,3800,220,-10668,3572,14988,Q
53811.66,19100,26250,12401.79,27743.73,2557,1432,1158,-6788,3312,15096,Q
54121.62,19024.39,26250,12450.81,27983.19,2514,-14191,-3663,-9524,4476,12592,Q
53811.66,19100,26139.41,12401.79,28103.93,-253,-6545,-1781,-10372,3640,15924,Q
53811.66,19024.39,26139.41,12401.79,28103.93,-780,-10136,-2597,-8892,3860,14480,Q
53504.46,19024.39,26139.41,12352.94,28225.35,-748,8005,1640,-9236,3984,17108,Q
53811.66,19024.39,26139.41,12401.79,27272.73,1352,-979,-914,-7468,4008,14004,Q
