54121.62,19954.44,25920,23362.5,69313.19,36,-68,133,16336,-1248,3324,E
55068.49,19954.44,25811.17,23266.83,67945.95,55,-256,-104,16312,-1392,3656,E
52599.12,19328.86,24960.94,24346.15,68852.46,-198,-286,-403,16324,-580,432,E
52302.63,19328.86,24857.14,24245.52,67945.95,168,-183,-120,16292,-32,580,E
54121.62,19328.86,24857.14,23652.39,69779.01,-2609,568,587,16304,332,-952,E
53504.46,19252.23,24753.88,23458.65,65340.31,867,-286,-309,16172,-72,72,E
52008.73,19100,24447.3,23362.5,63692.31,-3901,2660,-334,16064,1376,2932,E
51717.39,19024.39,24346.15,22982.67,67500,-97,-114,-9,16120,-20,4424,E
53504.46,19328.86,25811.17,25488.13,60591.13,594,-1749,-94,17048,-24,3360,E
52599.12,19328.86,25702.92,22888.89,58774.04,4848,120,452,15556,-3404,1964,E
57382.08,19252.23,25065.28,23652.39,68396.74,552,-422,-467,16152,-1908,244,E
55068.49,19024.39,24548.97,23362.5,65340.31,443,-49,506,16420,-2952,1316,E
53811.66,18874.17,24447.3,23362.5,64097.94,-547,1231,-269,15440,-4092,-20,E
53811.66,18725.27,24245.52,23076.92,68396.74,-407,135,166,15520,-4172,300,E
52898.23,20275.86,26585.37,23848.1,63692.31,168,22,64,16188,-1340,236,E
52599.12,20034.25,26361.18,23750,61725,310,-61,-375,16336,-1200,916,E
52599.12,20034.25,26250,23750,62893.4,68,-189,-189,16312,-1408,764,E
52898.23,20357.14,25811.17,23171.64,60591.13,-169,-547,-305,16256,-1408,384,E
52008.73,20194.95,25595.24,24045.8,60220.59,177,-411,-351,16108,-956,204,E
54434.39,19875,26361.18,24857.14,67500,-341,744,-407,16516,-700,1460,E
