50021.19,18214.29,22610.29,22795.56,45413.38,-2240,464,461,16096,-1148,5500,N
49474.79,18142.55,22245.15,22335.77,44708.17,-2375,356,-427,16060,-932,6068,N
48937.5,18071.12,22154.96,22245.15,44708.17,9,-341,-26,15868,-1656,6012,N
48409.09,18071.12,21975.9,22335.77,47632.65,-1837,956,416,15604,-1840,6088,N
47889.34,17858.67,21710.53,21798.56,46380,-411,-186,-69,15820,-2112,6156,N
45176.47,17648.94,22702.7,21975.9,48148.15,-734,950,116,16008,-2076,6184,N
44941.41,17579.62,22426.83,21798.56,48148.15,531,-376,-313,16084,-2104,5976,N
48409.09,17373.42,22518.34,22154.96,48937.5,799,-541,-613,15684,-2012,5184,N
49474.79,18000,23652.39,23266.83,50021.19,3432,365,-843,14968,-1936,4228,N
47632.65,17510.59,22610.29,22426.83,50021.19,336,-90,-39,15912,-1244,5700,N
47125.5,17373.42,22426.83,22245.15,49205.02,8,-192,-460,16048,-1500,4668,N
46135.45,17373.42,22245.15,22065.22,49474.79,133,-449,-136,16028,-1004,5456,N
47378.05,17373.42,22245.15,22154.96,50021.19,2668,-2065,-445,15984,-1344,5136,N
46626.5,17579.62,22610.29,23652.39,47125.5,1115,739,-653,15604,-760,5984,N
46380,17305.27,22154.96,22795.56,47378.05,316,-79,-238,15988,-1020,5868,N
51142.25,18142.55,21362.56,21887.02,50021.19,623,48,-661,16272,-476,5460,N
49205.02,17579.62,21448.93,21535.71,51142.25,-972,495,-233,15996,-1384,4368,N
48148.15,17648.94,21276.6,21622.91,50297.87,-1678,-301,3,16076,-1428,4700,N
47889.34,17579.62,21191.04,21535.71,49746.84,38,-304,-187,16160,-848,4884,N
55068.49,17858.67,21191.04,21798.56,50858.37,369,-337,-205,16148,-1480,5104,N
55389.91,17858.67,21105.88,21975.9,51142.25,272,-335,-242,16152,-1500,5032,N
52898.23,17648.94,21105.88,21535.71,51142.25,174,-500,138,16052,-1412,5004,N
