60965.34,19638.82,28103.93,12500,24857.14,-1919,1189,286,16300,-1960,2552,L
62500,19560.81,27506.93,13207.72,26139.41,649,-1296,236,16156,-3240,4400,L
60220.59,19795.92,27625,13682.25,25488.13,1,1453,353,16204,-1180,4044,L
60591.13,19717.19,27506.93,13207.72,25065.28,-1113,-321,-251,16220,-1816,3964,L
64507.77,19483.14,27156.59,13522.3,25170.16,936,-72,-242,16368,-2328,3760,L
62893.4,19483.14,27041.1,13311.81,25065.28,106,-281,-189,16600,-1696,3964,L
54750,19405.83,26926.23,13311.81,26139.41,-1708,-520,-175,16652,-1932,2984,L
51717.39,18725.27,25702.92,12352.94,28225.35,-132,-177,-353,16404,-1732,2228,L
51428.57,18651.32,25595.24,12401.79,29094.83,235,206,-94,16148,-2132,3012,L
52302.63,18358.69,25170.16,12159.29,28717.95,-854,1428,548,15776,-1740,3924,L
51428.57,18358.69,25170.16,12207.45,26029.41,-37,-154,-133,16120,-3064,4632,L
51428.57,18286.34,25170.16,12255.77,26698.37,335,75,-274,15944,-2616,4788,L
51717.39,18286.34,25065.28,12207.45,25595.24,-201,-585,-240,15892,-3312,4476,L
55389.91,18358.69,24960.94,12304.27,25702.92,305,-947,-137,15828,-3256,4832,L
53200,18286.34,24857.14,12304.27,26698.37,114,-44,-950,15644,-3760,3400,L
53200,18286.34,24857.14,12255.77,26585.37,357,210,-547,15172,-4708,2532,L
53811.66,18358.69,24857.14,12352.94,26472.97,487,768,-433,15284,-4388,1496,L
52599.12,18358.69,24753.88,12352.94,26361.18,514,1429,-709,15924,-3496,3604,L
53200,18286.34,24753.88,12304.27,26585.37,124,-486,215,15560,-4116,3092,L
52898.23,18286.34,24960.94,12159.29,26139.41,131,-238,-666,15832,-3660,3196,L
54121.62,18577.68,25065.28,12401.79,25381.58,456,-887,-484,15764,-3364,3604,L
53811.66,18577.68,24960.94,12598.92,26029.41,167,-1099,83,16872,-3244,4028,L
52302.63,18431.37,24960.94,12159.29,26472.97,-541,-391,242,16168,-3144,3028,L
53504.46,18431.37,24960.94,12352.94,26250,129,-498,-217,16072,-3248,3768,L
57725.12,18504.37,24857.14,12900,26698.37,549,-502,-343,16076,-3464,3460,L
