55389.91,8571.43,11594.46,11456.9,51717.39,386,12,-24,15592,-4416,6796,W
55068.49,8571.43,11640.63,11456.9,51142.25,641,-639,-1655,13880,-6648,5720,W
54750,8571.43,11594.46,11411.36,52898.23,426,55,-198,15144,-4236,6496,W
54750,8463.3,11456.9,11365.98,54121.62,415,-90,22,15252,-3868,6272,W
54750,8463.3,11456.9,11456.9,53811.66,1371,-335,-784,14916,-5352,7028,W
55389.91,8499.23,11548.44,11456.9,52302.63,-1599,3107,-1544,15656,-2660,7012,W
50576.93,8499.23,11548.44,11411.36,48409.09,334,-477,-484,15068,-3632,7028,W
51717.39,8535.28,11548.44,11456.9,48148.15,-739,626,-944,15148,-4652,4804,W
54121.62,8463.3,11502.59,11365.98,50297.87,326,864,-532,15080,-3820,7396,W
50021.19,8463.3,11548.44,11411.36,50297.87,-340,-337,-337,15324,-3892,7180,W
50576.93,8535.28,11502.59,11456.9,51142.25,2153,-694,159,15064,-3940,6536,W
50297.87,8571.43,11548.44,11365.98,51428.57,103,18,629,15660,-3672,9668,W
50297.87,8571.43,11548.44,11411.36,50576.93,2462,275,96,15124,-3660,8064,W
50297.87,8571.43,11548.44,11365.98,49746.84,420,-1164,495,15364,-1292,9192,W
50021.19,8571.43,11594.46,11456.9,50021.19,1404,-3101,1245,14460,-4056,8956,W
50021.19,8680.55,11594.46,11456.9,49474.79,1516,-2943,1283,15064,-4468,9408,W
49746.84,8680.55,11594.46,11456.9,49746.84,1816,-3087,295,14700,-5660,6556,W
50297.87,8644.07,11548.44,11411.36,49746.84,1212,-3233,524,14188,-4060,9528,W
49205.02,8644.07,11548.44,11411.36,49205.02,118,-3368,87,14684,-4380,7468,W
48937.5,8680.55,11548.44,11411.36,48937.5,-743,-191,-247,14968,-3664,8156,W
48937.5,8680.55,11548.44,11365.98,50297.87,246,80,-251,14684,-4476,7052,W
49746.84,8680.55,11548.44,11365.98,49474.79,-250,-121,-63,15256,-4336,7988,W
49205.02,8717.16,11548.44,11456.9,49474.79,-199,511,36,14764,-4332,8080,W
